Pickup Area,"Popular Pickup Lat,Lon",Destination,"Popular Destination Lat, Lon",OSRM_distance_km_car,OSRM_distance_km_bike,diff_car,diff_bike,pickup_hex8,destination_hex8,pickup_hex8_lat,pickup_hex8_lon,destination_hex8_lat,destination_hex8_lon,pickup_area_name,dropoff_area_name
Dhaka College,"23.735731619622754, 90.38374921026826",Uttara 5,"23.864761239707796, 90.38997472577391",17.9,17.9,,,883cf17649fffff,883cf10587fffff,23.73834491222074,90.3876911389497,23.86433459113515,90.39101974165584,"Elephant Road, New Market",
Dhaka Medical College Hospital,"23.72582638915726, 90.39742002088578",Dhanmondi  Road 13,"23.7534501255474, 90.37614999961175",4.91,4.91,,,883cf17647fffff,883cf10cabfffff,23.72324538351322,90.39629692775954,23.753441586408567,90.37908471110562,"Bakshi Bazar, Old Dhaka","Shukrabad, Dhanmondi 32"
Dhaka Medical College Hospital,"23.72582638915726, 90.39742002088578",Dhanmondi  Road 13A,"23.749643437271462, 90.36993975614091",6.48,6.48,,,883cf17647fffff,883cf10ca9fffff,23.72324538351322,90.39629692775954,23.753725055313375,90.36952473783344,"Bakshi Bazar, Old Dhaka","Block D, Lalmatia"
Dhaka Medical College Hospital,"23.72582638915726, 90.39742002088578",Dhanmondi Lake,"23.747590981285224, 90.37807190540613",4.54,4.54,,,883cf17647fffff,883cf10ca1fffff,23.72324538351322,90.39629692775954,23.74617747845789,90.37382814567574,"Bakshi Bazar, Old Dhaka","Residential Area, Dhanmondi"
Dhaka Medical College Hospital,"23.72582638915726, 90.39742002088578",Dhanmondi Road 2,"23.739141333933283, 90.38122386493468",3.11,3.11,,,883cf17647fffff,883cf10ca7fffff,23.72324538351322,90.39629692775954,23.738629187547115,90.37813139390512,"Bakshi Bazar, Old Dhaka","Residential Area, Dhanmondi"
Dhaka Medical College Hospital,"23.72582638915726, 90.39742002088578",Dhanmondi Road 5,"23.742494162158316, 90.38167325780455",3.34,3.34,,,883cf17647fffff,883cf10ca3fffff,23.72324538351322,90.39629692775954,23.745893606275327,90.3833880048871,"Bakshi Bazar, Old Dhaka","Residential Area, Dhanmondi"
Dhaka Medical College Hospital,"23.72582638915726, 90.39742002088578",DIT Project,"23.773401431652626, 90.42539669118638",7.07,7.07,,,883cf17647fffff,883cf13945fffff,23.72324538351322,90.39629692775954,23.774375128911405,90.42354165830746,"Bakshi Bazar, Old Dhaka","South Badda, Badda"
Dhaka Medical College Hospital,"23.72582638915726, 90.39742002088578",East Rampura,"23.760466063044532, 90.42019006001247",5.84,5.84,,,883cf17647fffff,883cf13961fffff,23.72324538351322,90.39629692775954,23.75956455674625,90.42258590147064,"Bakshi Bazar, Old Dhaka","East Rampura, Rampura"
Dhaka Medical College Hospital,"23.72582638915726, 90.39742002088578",East West University,"23.768805486749752, 90.42546167958218",8.56,8.56,,,883cf17647fffff,883cf1396bfffff,23.72324538351322,90.39629692775954,23.766826873327872,90.42784474333791,"Bakshi Bazar, Old Dhaka","Block B, Aftabnagar"
Dhaka Medical College Hospital,"23.72582638915726, 90.39742002088578",New Eskaton,"23.74718832521819, 90.39926359648726",5.17,5.17,,,883cf17647fffff,883cf10cb7fffff,23.72324538351322,90.39629692775954,23.74532406928553,90.4025085649191,"Bakshi Bazar, Old Dhaka","Eskaton Garden Road, Ramna"
Dhaka Medical College Hospital,"23.72582638915726, 90.39742002088578",Fakirapool,"23.732659171031635, 90.41697754122195",2.79,2.79,,,883cf17647fffff,883cf17657fffff,23.72324538351322,90.39629692775954,23.72993788598881,90.42067468476998,"Bakshi Bazar, Old Dhaka","Arambagh, Motijheel"
Dhaka Medical College Hospital,"23.72582638915726, 90.39742002088578",Farmgate,"23.756173521829375, 90.38704401820739",4.42,4.42,,,883cf17647fffff,883cf10cbdfffff,23.72324538351322,90.39629692775954,23.753157519825887,90.3886449653357,"Bakshi Bazar, Old Dhaka","Green Road, Panthapath"
Dhaka Medical College Hospital,"23.72582638915726, 90.39742002088578",Gabtoli,"23.78375365953661, 90.34394491819548",11.98,11.98,,,883cf17647fffff,883cf10c1bfffff,23.72324538351322,90.39629692775954,23.78418947258472,90.3427493651436,"Bakshi Bazar, Old Dhaka","Bagbari, Gabtoli"
Dhaka Medical College Hospital,"23.72582638915726, 90.39742002088578",Golapbagh,"23.718521712715287, 90.42874810241406",4.55,4.55,,,883cf17647fffff,883cf17615fffff,23.72324538351322,90.39629692775954,23.71483451582931,90.42927946437668,"Bakshi Bazar, Old Dhaka","Brammonchiron, Sayedabad"
Dhaka Medical College Hospital,"23.72582638915726, 90.39742002088578",Gulshan 1,"23.782041809012444, 90.41583890444907",8.18,8.18,,,883cf17647fffff,883cf1394dfffff,23.72324538351322,90.39629692775954,23.781922670213092,90.41923841308096,"Bakshi Bazar, Old Dhaka","Gulshan 1, Gulshan"
Dhaka Medical College Hospital,"23.72582638915726, 90.39742002088578",Gulshan 2,"23.79478879910383, 90.41424260763533",10.32,10.32,,,883cf17647fffff,883cf13b21fffff,23.72324538351322,90.39629692775954,23.797015608806998,90.41063144219832,"Bakshi Bazar, Old Dhaka","Gulshan 2, Gulshan"
Dhaka Medical College Hospital,"23.72582638915726, 90.39742002088578",Ittefaq Mor,"23.721547707395114, 90.42111636584217",3.62,3.62,,,883cf17647fffff,883cf1761dfffff,23.72324538351322,90.39629692775954,23.722386557230863,90.42497715465107,"Bakshi Bazar, Old Dhaka","Gopibag, Tikatuli"
Dhaka Medical College Hospital,"23.72582638915726, 90.39742002088578",Jagannath University,"23.708881117200264, 90.41038871597911",3.61,3.61,,,883cf17647fffff,883cf17607fffff,23.72324538351322,90.39629692775954,23.707856519272116,90.41446164400531,"Bakshi Bazar, Old Dhaka","Laxmibazar, Sutrapur"
Dhaka Medical College Hospital,"23.72582638915726, 90.39742002088578",Jamuna Future Park,"23.81379627952912, 90.42422856609141",15.27,15.27,,,883cf17647fffff,883cf13b07fffff,23.72324538351322,90.39629692775954,23.811536226315752,90.42114981356382,"Bakshi Bazar, Old Dhaka","Nadda, Kalachandpur"
Dhaka Medical College Hospital,"23.72582638915726, 90.39742002088578",Japan Garden City,"23.764672297272995, 90.35849825973594",7.94,7.94,,,883cf17647fffff,883cf10ce1fffff,23.72324538351322,90.39629692775954,23.76155438552596,90.35566136491688,"Bakshi Bazar, Old Dhaka","Mohammadia Housing Limited, Mohammadpur"
Dhaka Medical College Hospital,"23.72582638915726, 90.39742002088578",Jatrabari,"23.711063418981738, 90.43385801072442",4.8,4.94,,,883cf17647fffff,883cf1763bfffff,23.72324538351322,90.39629692775954,23.70728176207628,90.43358161390722,"Bakshi Bazar, Old Dhaka","West Jatrabari, Jatrabari"
Dhaka Medical College Hospital,"23.72582638915726, 90.39742002088578",Kallyanpur,"23.782258253681352, 90.35961198040336",9.64,10.48,,,883cf17647fffff,883cf10cc1fffff,23.72324538351322,90.39629692775954,23.783626361906396,90.36186993958376,"Bakshi Bazar, Old Dhaka","Kallyanpur, Mirpur"
Dhaka Medical College Hospital,"23.72582638915726, 90.39742002088578",Kamal Ataturk,"23.794078210371698, 90.40521536212151",9.99,9.99,,,883cf17647fffff,883cf13b25fffff,23.72324538351322,90.39629692775954,23.78975453851014,90.40537278031884,"Bakshi Bazar, Old Dhaka","Block G, Banani"
Dhaka Medical College Hospital,"23.72582638915726, 90.39742002088578",Kamalapur,"23.733821343489772, 90.42606349885396",4.34,4.34,,,883cf17647fffff,883cf17653fffff,23.72324538351322,90.39629692775954,23.737201836744653,90.42593291854362,"Bakshi Bazar, Old Dhaka","Railway Station, Kamalapur"
Dhaka Medical College Hospital,"23.72582638915726, 90.39742002088578",Karwan Bazar,"23.75238303755729, 90.39412694572513",3.41,3.41,,,883cf17647fffff,883cf10cb1fffff,23.72324538351322,90.39629692775954,23.75287285552909,90.39820550000373,"Bakshi Bazar, Old Dhaka","Kawran Bazar, Tejgaon"
Dhaka Medical College Hospital,"23.72582638915726, 90.39742002088578",Khilgaon,"23.75084886751309, 90.42072538370277",5.49,5.49,,,883cf17647fffff,883cf13965fffff,23.72324538351322,90.39629692775954,23.752301733648824,90.41732740857326,"Bakshi Bazar, Old Dhaka","Chowdhury Para, Malibagh"
Dhaka Medical College Hospital,"23.72582638915726, 90.39742002088578",Kuril,"23.819103914136477, 90.42182338455416",14.43,14.43,,,883cf17647fffff,883cf13b03fffff,23.72324538351322,90.39629692775954,23.81879577278778,90.42640952294214,"Bakshi Bazar, Old Dhaka","Block C, Bashundhara R/A"
Dhaka Medical College Hospital,"23.72582638915726, 90.39742002088578",Linked Road,"23.74588618408847, 90.39368209492494",2.75,2.75,,,883cf17647fffff,883cf10cb5fffff,23.72324538351322,90.39629692775954,23.745609136563264,90.39294814480824,"Bakshi Bazar, Old Dhaka","Paribagh, Shahbagh"
Dhaka Medical College Hospital,"23.72582638915726, 90.39742002088578",Madani Avenue,"23.796522119458537, 90.41892630380953",10.83,10.83,,,883cf17647fffff,883cf13b23fffff,23.72324538351322,90.39629692775954,23.796730371644948,90.42019406381806,"Bakshi Bazar, Old Dhaka","Madani Avenue Baridhara, Notun Bazar"
Dhaka Medical College Hospital,"23.72582638915726, 90.39742002088578",Malibagh,"23.748206666885658, 90.41264211577844",4.39,4.39,,,883cf17647fffff,883cf17659fffff,23.72324538351322,90.39629692775954,23.74503840440612,90.41206926469968,"Bakshi Bazar, Old Dhaka","Mouchak Market, Malibagh"
Dhaka Medical College Hospital,"23.72582638915726, 90.39742002088578",Mirpur 1,"23.799924575462516, 90.35540223205751",11.72,11.72,,,883cf17647fffff,883cf10ea3fffff,23.72324538351322,90.39629692775954,23.79871445856369,90.35326159654096,"Bakshi Bazar, Old Dhaka","Block F, Mirpur 1"
Dhaka Medical College Hospital,"23.72582638915726, 90.39742002088578",Mirpur 10,"23.80719467382045, 90.36908602159754",10.14,10.14,,,883cf17647fffff,883cf10eb1fffff,23.72324538351322,90.39629692775954,23.80569435248921,90.36807957086396,"Bakshi Bazar, Old Dhaka","Folpotti, Mirpur 10"
Dhaka Medical College Hospital,"23.72582638915726, 90.39742002088578",Moghbazar,"23.749429419450692, 90.40863148744401",3.95,3.95,,,883cf17647fffff,883cf10cb3fffff,23.72324538351322,90.39629692775954,23.75258759348207,90.40776631458964,"Bakshi Bazar, Old Dhaka","Greenway, Moghbazar"
Dhaka Medical College Hospital,"23.72582638915726, 90.39742002088578",Mohakhali,"23.777854677596434, 90.40604839490996",7.51,7.51,,,883cf17647fffff,883cf10c91fffff,23.72324538351322,90.39629692775954,23.774946225704827,90.40441794294416,"Bakshi Bazar, Old Dhaka","Dakkhinpara, Mohakhali"
Dhaka Medical College Hospital,"23.72582638915726, 90.39742002088578",Mohakhali DOHS,"23.78278751597978, 90.39544927255388",7.4,7.4,,,883cf17647fffff,883cf10c99fffff,23.72324538351322,90.39629692775954,23.782492961011723,90.40011446771334,"Bakshi Bazar, Old Dhaka","Block L, Banani"
Dhaka Medical College Hospital,"23.72582638915726, 90.39742002088578",Mohammadpur,"23.7663733521534, 90.35838993349377",8.13,8.13,,,883cf17647fffff,883cf10cebfffff,23.72324538351322,90.39629692775954,23.768818065694155,90.36091744346868,"Bakshi Bazar, Old Dhaka","Shyamoli, Mohammadpur"
Dhaka Medical College Hospital,"23.72582638915726, 90.39742002088578",Nabinagar Housing,"23.75914645303138, 90.34560142302898",9.15,9.15,,,883cf17647fffff,883cf10cedfffff,23.72324538351322,90.39629692775954,23.76183625547636,90.34610184166168,"Bakshi Bazar, Old Dhaka","Nabi Nagar Housing, Mohammadpur"
Dhaka Medical College Hospital,"23.72582638915726, 90.39742002088578",Nakhalpara,"23.770702222003415, 90.39587895540527",6.28,6.28,,,883cf17647fffff,883cf10c95fffff,23.72324538351322,90.39629692775954,23.76768382991121,90.39915993441797,"Bakshi Bazar, Old Dhaka","East Nakhalpara, Tejgaon"
Dhaka Medical College Hospital,"23.72582638915726, 90.39742002088578",Naya Paltan,"23.73459027801036, 90.41371487931436",2.8,2.8,,,883cf17647fffff,883cf17651fffff,23.72324538351322,90.39629692775954,23.737488501811157,90.41637205477298,"Bakshi Bazar, Old Dhaka","Shantinagar, Kakrail"
Dhaka Medical College Hospital,"23.72582638915726, 90.39742002088578",Niketan,"23.773793555853857, 90.41078375783205",7.29,7.29,,,883cf17647fffff,883cf10c93fffff,23.72324538351322,90.39629692775954,23.774660976459952,90.41397966107492,"Bakshi Bazar, Old Dhaka","Gulshan 1, Gulshan"
Dhaka Medical College Hospital,"23.72582638915726, 90.39742002088578",Noor jahan Road,"23.760621916497936, 90.36176280206402",8.07,7.55,,,883cf17647fffff,883cf10ce3fffff,23.72324538351322,90.39629692775954,23.76127191782245,90.36522117041784,"Bakshi Bazar, Old Dhaka","Sher Shah Suri Road, Mohammadpur"
Dhaka Medical College Hospital,"23.72582638915726, 90.39742002088578",Nurer Chala,"23.79698754317488, 90.43246902253573",11.79,11.79,,,883cf17647fffff,883cf13b35fffff,23.72324538351322,90.39629692775954,23.796444535661955,90.42975696424344,"Bakshi Bazar, Old Dhaka","Nurer Chala, Notun Bazar"
Dhaka Medical College Hospital,"23.72582638915726, 90.39742002088578",Postogola,"23.693064987141877, 90.43013918400378",7.89,7.89,,,883cf17647fffff,883cf17637fffff,23.72324538351322,90.39629692775954,23.69246259962913,90.43262553904646,"Bakshi Bazar, Old Dhaka","Postogola, Shyampur"
Dhaka Medical College Hospital,"23.72582638915726, 90.39742002088578",Rayer bazar,"23.743521887504897, 90.36167622278728",5.91,5.91,,,883cf17647fffff,883cf10cadfffff,23.72324538351322,90.39629692775954,23.746460753147243,90.36426856769404,"Bakshi Bazar, Old Dhaka","Rayer Bazar, Mohammadpur"
Dhaka Medical College Hospital,"23.72582638915726, 90.39742002088578",Satrasta,"23.75768943973771, 90.39889324889458",4.3,4.3,,,883cf17647fffff,883cf10cbbfffff,23.72324538351322,90.39629692775954,23.76013606874753,90.40346320448252,"Bakshi Bazar, Old Dhaka","Industrial Area, Tejgaon"
Dhaka Medical College Hospital,"23.72582638915726, 90.39742002088578",Shahidbagh,"23.742568085752026, 90.42000928276717",3.84,3.78,,,883cf17647fffff,883cf1765bfffff,23.72324538351322,90.39629692775954,23.744752141889105,90.42163024362976,"Bakshi Bazar, Old Dhaka","North Shahjahanpur, Shahjahanpur"
Dhaka Medical College Hospital,"23.72582638915726, 90.39742002088578",Shahjadpur,"23.791699886032266, 90.42491413547074",11.07,11.07,,,883cf17647fffff,883cf13949fffff,23.72324538351322,90.39629692775954,23.789183856737147,90.42449751415508,"Bakshi Bazar, Old Dhaka","North Badda, Badda"
Dhaka Medical College Hospital,"23.72582638915726, 90.39742002088578",Sher-e-Bangla Agricultural University,"23.771809817829016, 90.37501155074635",7.36,7.36,,,883cf17647fffff,883cf10c89fffff,23.72324538351322,90.39629692775954,23.775798383977737,90.37573446836544,"Bakshi Bazar, Old Dhaka","Agargaon, Sher-E-Bangla Nagar"
Dhaka Medical College Hospital,"23.72582638915726, 90.39742002088578",Shiddhirganj,"23.689641810056496, 90.48395242561817",13.43,12.73,,,883cf17647fffff,883cf176a3fffff,23.72324538351322,90.39629692775954,23.691014228609237,90.48042777386294,"Bakshi Bazar, Old Dhaka",
Dhaka Medical College Hospital,"23.72582638915726, 90.39742002088578",Shishu Hospital,"23.774720021541565, 90.3696989138121",9.67,9.67,,,883cf17647fffff,883cf10cc7fffff,23.72324538351322,90.39629692775954,23.77608124036896,90.36617387184424,"Bakshi Bazar, Old Dhaka","Shyamoli, Mohammadpur"
Dhanmondi  Road 13,"23.7534501255474, 90.37614999961175",DIT Project,"23.773401431652626, 90.42539669118638",8.43,8.43,,,883cf10cabfffff,883cf13945fffff,23.753441586408567,90.37908471110562,23.774375128911405,90.42354165830746,"Shukrabad, Dhanmondi 32","South Badda, Badda"
Dhanmondi  Road 13,"23.7534501255474, 90.37614999961175",East Rampura,"23.760466063044532, 90.42019006001247",7.2,7.2,,,883cf10cabfffff,883cf13961fffff,23.753441586408567,90.37908471110562,23.75956455674625,90.42258590147064,"Shukrabad, Dhanmondi 32","East Rampura, Rampura"
Dhanmondi  Road 13,"23.7534501255474, 90.37614999961175",East West University,"23.768805486749752, 90.42546167958218",9.92,9.92,,,883cf10cabfffff,883cf1396bfffff,23.753441586408567,90.37908471110562,23.766826873327872,90.42784474333791,"Shukrabad, Dhanmondi 32","Block B, Aftabnagar"
Dhanmondi  Road 13,"23.7534501255474, 90.37614999961175",Eden Mohila College,"23.727969663293113, 90.38634073725261",3.5,3.5,,,883cf10cabfffff,883cf17645fffff,23.753441586408567,90.37908471110562,23.72353046472506,90.38673741136634,"Shukrabad, Dhanmondi 32","Azimpur Yateem Khana, Lalbagh"
Dhanmondi  Road 13,"23.7534501255474, 90.37614999961175",Elephant Road,"23.739201420708195, 90.3871715084171",2.62,2.62,,,883cf10cabfffff,883cf17649fffff,23.753441586408567,90.37908471110562,23.73834491222074,90.3876911389497,"Shukrabad, Dhanmondi 32","Elephant Road, New Market"
Dhanmondi  Road 13,"23.7534501255474, 90.37614999961175",New Eskaton,"23.74718832521819, 90.39926359648726",7.78,7.78,,,883cf10cabfffff,883cf10cb7fffff,23.753441586408567,90.37908471110562,23.74532406928553,90.4025085649191,"Shukrabad, Dhanmondi 32","Eskaton Garden Road, Ramna"
Dhanmondi  Road 13,"23.7534501255474, 90.37614999961175",Evercare Hospital,"23.810482241984165, 90.43129699095799",14.79,14.79,,,883cf10cabfffff,883cf13b39fffff,23.753441586408567,90.37908471110562,23.811250597369582,90.43071322327503,"Shukrabad, Dhanmondi 32","Block E, Bashundhara R/A"
Dhanmondi  Road 13,"23.7534501255474, 90.37614999961175",Fakirapool,"23.732659171031635, 90.41697754122195",7.11,7.11,,,883cf10cabfffff,883cf17657fffff,23.753441586408567,90.37908471110562,23.72993788598881,90.42067468476998,"Shukrabad, Dhanmondi 32","Arambagh, Motijheel"
Dhanmondi  Road 13,"23.7534501255474, 90.37614999961175",Fullar Road,"23.73073816057924, 90.39176972190907",4.51,4.51,,,883cf10cabfffff,883cf17641fffff,23.753441586408567,90.37908471110562,23.730795504536182,90.39199411325372,"Shukrabad, Dhanmondi 32","Dhaka University, Shahbagh"
Dhanmondi  Road 13,"23.7534501255474, 90.37614999961175",Gabtoli,"23.78375365953661, 90.34394491819548",6.13,6.13,,,883cf10cabfffff,883cf10c1bfffff,23.753441586408567,90.37908471110562,23.78418947258472,90.3427493651436,"Shukrabad, Dhanmondi 32","Bagbari, Gabtoli"
Dhanmondi  Road 13,"23.7534501255474, 90.37614999961175",Gausia Market,"23.734500093179562, 90.38484896905942",2.77,2.77,,,883cf10cabfffff,883cf1764dfffff,23.753441586408567,90.37908471110562,23.731080182872358,90.38243448248184,"Shukrabad, Dhanmondi 32","Azimpur, Lalbagh"
Dhanmondi  Road 13,"23.7534501255474, 90.37614999961175",Golapbagh,"23.718521712715287, 90.42874810241406",10.17,10.17,,,883cf10cabfffff,883cf17615fffff,23.753441586408567,90.37908471110562,23.71483451582931,90.42927946437668,"Shukrabad, Dhanmondi 32","Brammonchiron, Sayedabad"
Dhanmondi  Road 13,"23.7534501255474, 90.37614999961175",Green Road,"23.74918962367928, 90.38642243725327",2.19,2.19,,,883cf10cabfffff,883cf10ca3fffff,23.753441586408567,90.37908471110562,23.745893606275327,90.3833880048871,"Shukrabad, Dhanmondi 32","Residential Area, Dhanmondi"
