Pickup Area,"Popular Pickup Lat,Lon",Destination,"Popular Destination Lat, Lon",OSRM_distance_km_car,OSRM_distance_km_bike,diff_car,diff_bike
Kuril,"23.819103914136477, 90.42182338455416",Moghbazar,"23.749429419450692, 90.40863148744401",11.12,11.12,,
Kuril,"23.819103914136477, 90.42182338455416",Mohakhali,"23.777854677596434, 90.40604839490996",7.36,7.36,,
Kuril,"23.819103914136477, 90.42182338455416",Mohakhali Bus Stand,"23.772266301739617, 90.40155305511783",8.94,8.94,,
Kuril,"23.819103914136477, 90.42182338455416",Mohakhali DOHS,"23.78278751597978, 90.39544927255388",10.02,10.02,,
Kuril,"23.819103914136477, 90.42182338455416",Mohammadia Housing Society,"23.763101301949316, 90.35556289470746",13.42,13.42,,
Kuril,"23.819103914136477, 90.42182338455416",Mohammadpur,"23.7663733521534, 90.35838993349377",13.35,13.35,,
Kuril,"23.819103914136477, 90.42182338455416",Mohanogor Project,"23.76520526494669, 90.41386759492562",9.5,9.5,,
Kuril,"23.819103914136477, 90.42182338455416",Monipuripara,"23.761551705506246, 90.38597592588681",10.75,10.77,,
Kuril,"23.819103914136477, 90.42182338455416",Motijheel,"23.73295803071134, 90.41707926909248",11.01,11.01,,
Kuril,"23.819103914136477, 90.42182338455416",Nabinagar Housing,"23.75914645303138, 90.34560142302898",14.53,14.53,,
Kuril,"23.819103914136477, 90.42182338455416",Nakhalpara,"23.770702222003415, 90.39587895540527",9.61,9.61,,
Kuril,"23.819103914136477, 90.42182338455416",Narinda,"23.710683127844753, 90.4205271484302",14.46,14.46,,
Kuril,"23.819103914136477, 90.42182338455416",National Parliament House,"23.781019112967787, 90.37248560043007",12.96,12.96,,
Kuril,"23.819103914136477, 90.42182338455416",Naya Paltan,"23.73459027801036, 90.41371487931436",11.35,11.35,,
Kuril,"23.819103914136477, 90.42182338455416",Nayabazar,"23.714576772747364, 90.40403403484302",14.12,14.12,,
Kuril,"23.819103914136477, 90.42182338455416",New market,"23.733306698256296, 90.38374538295768",14.73,14.73,,
Kuril,"23.819103914136477, 90.42182338455416",Niketan,"23.773793555853857, 90.41078375783205",7.52,7.52,,
Kuril,"23.819103914136477, 90.42182338455416",Nikunja 1,"23.8236800918188, 90.41841129675434",6.24,6.24,,
Kuril,"23.819103914136477, 90.42182338455416",Nikunja 2,"23.83279861213574, 90.4167626340228",6.4,6.4,,
Kuril,"23.819103914136477, 90.42182338455416",Nilkhet,"23.733133076092567, 90.3850766157467",14.08,14.08,,
Kuril,"23.819103914136477, 90.42182338455416",Noor jahan Road,"23.760621916497936, 90.36176280206402",13.45,12.95,,
Kuril,"23.819103914136477, 90.42182338455416",North South University,"23.815277538796973, 90.42547076424017",2.15,2.15,,
Kuril,"23.819103914136477, 90.42182338455416",Notun Bazar,"23.79749348795045, 90.4237139801499",2.96,2.96,,
Kuril,"23.819103914136477, 90.42182338455416",Nurer Chala,"23.79698754317488, 90.43246902253573",4.34,4.34,,
Kuril,"23.819103914136477, 90.42182338455416",Osmani Udyan,"23.726089169424984, 90.40874238698586",12.34,12.34,,
Kuril,"23.819103914136477, 90.42182338455416",South Paikpara,"23.78462149665584, 90.36446150123909",14.32,14.32,,
Kuril,"23.819103914136477, 90.42182338455416",Pallabi,"23.82844698990871, 90.36095211527795",12.86,12.86,,
Kuril,"23.819103914136477, 90.42182338455416",PG Hospital,"23.73895782109403, 90.39362466608887",12.93,12.93,,
Kuril,"23.819103914136477, 90.42182338455416",Police Plaza,"23.774242477535278, 90.41598794811036",6.88,6.88,,
Kuril,"23.819103914136477, 90.42182338455416",Press Club,"23.709590036781186, 90.42796922218056",14.77,14.8,,
Kuril,"23.819103914136477, 90.42182338455416",Puran Dhaka,"23.722455864933664, 90.38776863791101",14.13,14.13,,
Kuril,"23.819103914136477, 90.42182338455416",Rajlokkhi Complex,"23.864407298736335, 90.399736694929",10.23,10.23,,
Kuril,"23.819103914136477, 90.42182338455416",Rajuk Trade Center,"23.829675820274574, 90.41942160842014",5.75,5.75,,
Kuril,"23.819103914136477, 90.42182338455416",Ramna,"23.73741269764707, 90.40144483378396",12.16,12.16,,
Kuril,"23.819103914136477, 90.42182338455416",Rampura,"23.760873486392178, 90.42061036978188",7.44,7.44,,
Kuril,"23.819103914136477, 90.42182338455416",Rayer bazar,"23.743521887504897, 90.36167622278728",15.23,15.23,,
Kuril,"23.819103914136477, 90.42182338455416",Rupayan Uttara,"23.876092417672627, 90.37956157905259",15.35,14.48,,
Kuril,"23.819103914136477, 90.42182338455416",Rupnagar R/A,"23.809535473019103, 90.35632046141234",13.25,13.25,,
Kuril,"23.819103914136477, 90.42182338455416",Sadarghat,"23.704920230821113, 90.41629392880428",14.83,14.83,,
Kuril,"23.819103914136477, 90.42182338455416",Satrasta,"23.75768943973771, 90.39889324889458",10.31,10.31,,
Kuril,"23.819103914136477, 90.42182338455416",Sayedabad Bus Terminal,"23.715618121965, 90.42757510973425",14.66,14.66,,
Kuril,"23.819103914136477, 90.42182338455416",Science Lab,"23.739527493939022, 90.38380909504045",13.33,13.33,,
Kuril,"23.819103914136477, 90.42182338455416",Secretariat,"23.728543737583582, 90.39658276608853",12.68,12.68,,
Kuril,"23.819103914136477, 90.42182338455416",Shahbagh,"23.73926923300087, 90.39551308288586",12.36,12.36,,
Kuril,"23.819103914136477, 90.42182338455416",Shahidbagh,"23.742568085752026, 90.42000928276717",10.19,10.22,,
Kuril,"23.819103914136477, 90.42182338455416",Shahinbagh,"23.770207365917933, 90.39216831252685",10.08,9.22,,
Kuril,"23.819103914136477, 90.42182338455416",Shahjadpur,"23.791699886032266, 90.42491413547074",3.61,3.61,,
Kuril,"23.819103914136477, 90.42182338455416",Shahjahanpur,"23.744426914931378, 90.42353959302136",10.74,10.66,,
Kuril,"23.819103914136477, 90.42182338455416",Shakhari Bazar,"23.710126004019056, 90.40968349492377",14.52,14.52,,
Kuril,"23.819103914136477, 90.42182338455416",Shankar,"23.750878640826883, 90.36846011026877",13.59,13.59,,
Kuril,"23.819103914136477, 90.42182338455416",Shantibagh,"23.74526768465952, 90.41855520857388",9.74,9.89,,
Kuril,"23.819103914136477, 90.42182338455416",Shapla Chattar,"23.726744038603808, 90.42164096026795",11.9,11.9,,
Kuril,"23.819103914136477, 90.42182338455416",Shegunbagicha,"23.73366168283537, 90.40729600827689",10.96,10.96,,
Kuril,"23.819103914136477, 90.42182338455416",Sher-e-Bangla Agricultural University,"23.771809817829016, 90.37501155074635",12.46,12.46,,
Kuril,"23.819103914136477, 90.42182338455416",Sher-e-Bangla National Stadium,"23.80711187129673, 90.36361545162298",12.9,12.9,,
Kuril,"23.819103914136477, 90.42182338455416",Shewrapara,"23.79094369753041, 90.37486012421229",13.37,13.37,,
Kuril,"23.819103914136477, 90.42182338455416",Shiddhirganj,"23.689641810056496, 90.48395242561817",23.68,22.98,,
Kuril,"23.819103914136477, 90.42182338455416",Shishu Hospital,"23.774720021541565, 90.3696989138121",14.77,14.77,,
Kuril,"23.819103914136477, 90.42182338455416",Shobujbagh,"23.738909741056833, 90.42960696421137",11.16,11.16,,
Kuril,"23.819103914136477, 90.42182338455416",Shoinik Club,"23.791356222216844, 90.39944605687872",7.74,7.74,,
Kuril,"23.819103914136477, 90.42182338455416",Shyamoli,"23.77090557917849, 90.36384806528564",13.0,13.0,,
Kuril,"23.819103914136477, 90.42182338455416",Shyamoli Square,"23.77483882749372, 90.36544631026956",13.65,13.65,,
Kuril,"23.819103914136477, 90.42182338455416",Signboard,"23.69196098222184, 90.48136792492541",22.92,22.96,,
Kuril,"23.819103914136477, 90.42182338455416",Sony Cinema Hall,"23.800596723356385, 90.35531993725503",12.99,12.99,,
Kuril,"23.819103914136477, 90.42182338455416",Square Hospital,"23.75311200932124, 90.381378314238",12.83,12.83,,
Kuril,"23.819103914136477, 90.42182338455416",Star Kabab Dhanmondi,"23.739915584940274, 90.38151538972964",13.75,13.75,,
Kuril,"23.819103914136477, 90.42182338455416",Suhrawardy Udyan,"23.732347115869125, 90.3998804084168",13.4,13.4,,
Kuril,"23.819103914136477, 90.42182338455416",Sutrapur,"23.712143135744196, 90.41996290601092",14.39,14.45,,
Kuril,"23.819103914136477, 90.42182338455416",Tajmahal Road,"23.76483026537131, 90.36213213725384",12.65,12.65,,
Kuril,"23.819103914136477, 90.42182338455416",Tara Masjid,"23.716170089051165, 90.40181039294609",14.45,14.45,,
Kuril,"23.819103914136477, 90.42182338455416",Tejgaon Industrial Area,"23.760019431424492, 90.39129990553859",10.53,10.53,,
Kuril,"23.819103914136477, 90.42182338455416",Tejturi Bazar,"23.75623497189328, 90.39215451399026",10.77,10.77,,
Kuril,"23.819103914136477, 90.42182338455416",Town Hall,"23.759739816492644, 90.36581120314878",12.48,12.48,,
Kuril,"23.819103914136477, 90.42182338455416",TSC,"23.739363547539245, 90.39468747407993",12.45,12.45,,
Kuril,"23.819103914136477, 90.42182338455416",UIU,"23.798010494541813, 90.44969926609087",5.79,5.79,,
Kuril,"23.819103914136477, 90.42182338455416",Ulon,"23.763986452595397, 90.41828430393944",8.07,8.07,,
Kuril,"23.819103914136477, 90.42182338455416",Uttara 1,"23.858105043986644, 90.4009780758213",9.56,9.56,,
Kuril,"23.819103914136477, 90.42182338455416",Uttara 10,"23.884070392009892, 90.38850341801871",13.71,13.71,,
Kuril,"23.819103914136477, 90.42182338455416",Uttara 11,"23.876169717607542, 90.38720611542203",12.88,12.88,,
Kuril,"23.819103914136477, 90.42182338455416",Uttara 12,"23.871433256654242, 90.38108824654972",12.93,12.93,,
Kuril,"23.819103914136477, 90.42182338455416",Uttara 13,"23.871433256654242, 90.38778814644556",12.46,12.46,,
Kuril,"23.819103914136477, 90.42182338455416",Uttara 14,"23.867765343508758, 90.38695906184307",12.19,12.19,,
Kuril,"23.819103914136477, 90.42182338455416",Uttara 18,"23.855123330036513, 90.35777437647893",15.2,15.2,,
Kuril,"23.819103914136477, 90.42182338455416",Uttara 4,"23.86243003091632, 90.40464203326769",10.45,10.45,,
Kuril,"23.819103914136477, 90.42182338455416",Uttara 5,"23.864761239707796, 90.38997472577391",11.22,11.22,,
Kuril,"23.819103914136477, 90.42182338455416",Uttara 6,"23.87139236941201, 90.40429178390336",11.85,11.85,,
Kuril,"23.819103914136477, 90.42182338455416",Uttara 7,"23.871372679180478, 90.39748761634495",11.28,11.28,,
Kuril,"23.819103914136477, 90.42182338455416",Uttara 8,"23.87642523160438, 90.4027025919781",11.77,11.77,,
Kuril,"23.819103914136477, 90.42182338455416",Uttara 9,"23.877220546364615, 90.39735842321328",11.94,11.94,,
Kuril,"23.819103914136477, 90.42182338455416",Wapda,"23.724329299083337, 90.42172598970535",12.05,12.05,,
Kuril,"23.819103914136477, 90.42182338455416",Wari,"23.717804321750464, 90.41799751045865",14.02,13.15,,
Kuril Flyover,"23.82144157155741, 90.4192998630174",Kurmitola,"23.849581476455512, 90.40692877671945",6.26,6.26,,
Kuril Flyover,"23.82144157155741, 90.4192998630174",Linked Road,"23.74588618408847, 90.39368209492494",10.47,10.47,,
Kuril Flyover,"23.82144157155741, 90.4192998630174",Malibagh,"23.748206666885658, 90.41264211577844",11.04,11.04,,
Kuril Flyover,"23.82144157155741, 90.4192998630174",Manikdi,"23.82593570985342, 90.39192385561175",4.1,4.1,,
Kuril Flyover,"23.82144157155741, 90.4192998630174",Mirpur 10,"23.80719467382045, 90.36908602159754",7.9,7.9,,
Kuril Flyover,"23.82144157155741, 90.4192998630174",Mirpur 6,"23.813477192366605, 90.3627958992709",7.55,7.55,,
Kuril Flyover,"23.82144157155741, 90.4192998630174",Mitford Hospital,"23.710241130066684, 90.40146387971537",15.27,15.27,,
Kuril Flyover,"23.82144157155741, 90.4192998630174",Mohakhali DOHS,"23.78278751597978, 90.39544927255388",8.37,8.37,,
Kuril Flyover,"23.82144157155741, 90.4192998630174",Mohammadpur,"23.7663733521534, 90.35838993349377",11.69,11.69,,
Kuril Flyover,"23.82144157155741, 90.4192998630174",Niketan,"23.773793555853857, 90.41078375783205",8.62,8.62,,
Kuril Flyover,"23.82144157155741, 90.4192998630174",Osmani Udyan,"23.726089169424984, 90.40874238698586",13.62,13.62,,
Kuril Flyover,"23.82144157155741, 90.4192998630174",Police Plaza,"23.774242477535278, 90.41598794811036",7.98,7.98,,
Kuril Flyover,"23.82144157155741, 90.4192998630174",Rajlokkhi Complex,"23.864407298736335, 90.399736694929",7.71,7.71,,
Kuril Flyover,"23.82144157155741, 90.4192998630174",Sadarghat,"23.704920230821113, 90.41629392880428",16.52,16.52,,
Kuril Flyover,"23.82144157155741, 90.4192998630174",Science Lab,"23.739527493939022, 90.38380909504045",11.68,11.68,,
Kuril Flyover,"23.82144157155741, 90.4192998630174",Shahjadpur,"23.791699886032266, 90.42491413547074",7.66,7.66,,
Kuril Flyover,"23.82144157155741, 90.4192998630174",Shakhari Bazar,"23.710126004019056, 90.40968349492377",16.21,16.21,,
Kuril Flyover,"23.82144157155741, 90.4192998630174",Sher-e-Bangla National Stadium,"23.80711187129673, 90.36361545162298",9.61,9.61,,
Kuril Flyover,"23.82144157155741, 90.4192998630174",Shishu Hospital,"23.774720021541565, 90.3696989138121",13.11,13.11,,
Kuril Flyover,"23.82144157155741, 90.4192998630174",Shyamoli,"23.77090557917849, 90.36384806528564",11.35,11.35,,
Kuril Flyover,"23.82144157155741, 90.4192998630174",Shyamoli Square,"23.77483882749372, 90.36544631026956",12.0,12.0,,
Kuril Flyover,"23.82144157155741, 90.4192998630174",Square Hospital,"23.75311200932124, 90.381378314238",11.18,11.18,,
Kuril Flyover,"23.82144157155741, 90.4192998630174",Tajmahal Road,"23.76483026537131, 90.36213213725384",11.0,11.0,,
Kuril Flyover,"23.82144157155741, 90.4192998630174",Tejturi Bazar,"23.75623497189328, 90.39215451399026",9.12,9.12,,
Kuril Flyover,"23.82144157155741, 90.4192998630174",Uttara 11,"23.876169717607542, 90.38720611542203",10.36,10.36,,
Kuril Flyover,"23.82144157155741, 90.4192998630174",Uttara 13,"23.871433256654242, 90.38778814644556",9.94,9.94,,
Kuril Flyover,"23.82144157155741, 90.4192998630174",Uttara 14,"23.867765343508758, 90.38695906184307",9.67,9.67,,
Kuril Flyover,"23.82144157155741, 90.4192998630174",Uttara 4,"23.86243003091632, 90.40464203326769",7.94,7.94,,
Kuril Flyover,"23.82144157155741, 90.4192998630174",Uttara 7,"23.871372679180478, 90.39748761634495",8.76,8.76,,
Kurmitola,"23.849581476455512, 90.40692877671945",Labaid Gulshan,"23.79568677446299, 90.41290757246027",9.18,9.18,,
Kurmitola,"23.849581476455512, 90.40692877671945",Lalmatia,"23.756310855321406, 90.36826726840225",14.89,14.89,,
Kurmitola,"23.849581476455512, 90.40692877671945",Le Meridian,"23.836505783720128, 90.41820316827958",7.79,7.79,,
Kurmitola,"23.849581476455512, 90.40692877671945",Linked Road,"23.74588618408847, 90.39368209492494",14.24,14.24,,
Kurmitola,"23.849581476455512, 90.40692877671945",Madani Avenue,"23.796522119458537, 90.41892630380953",7.75,7.75,,
Kurmitola,"23.849581476455512, 90.40692877671945",Malibagh,"23.748206666885658, 90.41264211577844",12.32,12.32,,
Kurmitola,"23.849581476455512, 90.40692877671945",Manikdi,"23.82593570985342, 90.39192385561175",7.88,7.88,,
Kurmitola,"23.849581476455512, 90.40692877671945",Maniknagar,"23.72485081206341, 90.43458203803982",16.3,16.3,,
Kurmitola,"23.849581476455512, 90.40692877671945",Mirpur 1,"23.799924575462516, 90.35540223205751",13.35,13.35,,
Kurmitola,"23.849581476455512, 90.40692877671945",Mirpur 10,"23.80719467382045, 90.36908602159754",11.67,11.67,,
Kurmitola,"23.849581476455512, 90.40692877671945",Mirpur 11,"23.818240932283558, 90.36712425455856",10.2,10.2,,
Kurmitola,"23.849581476455512, 90.40692877671945",Mirpur 12,"23.82880505133161, 90.36427498908792",10.9,10.9,,
Kurmitola,"23.849581476455512, 90.40692877671945",Mirpur 13,"23.81020599380865, 90.37763021591611",10.85,10.85,,
Kurmitola,"23.849581476455512, 90.40692877671945",Mirpur 14,"23.798882729366266, 90.38675997138121",13.75,13.75,,
Kurmitola,"23.849581476455512, 90.40692877671945",Mirpur 2,"23.807688826153495, 90.35653333865862",12.55,12.55,,
Kurmitola,"23.849581476455512, 90.40692877671945",Mirpur 6,"23.813477192366605, 90.3627958992709",11.33,11.33,,
Kurmitola,"23.849581476455512, 90.40692877671945",Mirpur DOHS,"23.836393407300772, 90.36762887451556",11.14,11.14,,
Kurmitola,"23.849581476455512, 90.40692877671945",Mitford Hospital,"23.710241130066684, 90.40146387971537",18.05,18.05,,
Kurmitola,"23.849581476455512, 90.40692877671945",Moghbazar,"23.749429419450692, 90.40863148744401",14.66,14.66,,
Kurmitola,"23.849581476455512, 90.40692877671945",Mohakhali,"23.777854677596434, 90.40604839490996",10.91,10.91,,
Kurmitola,"23.849581476455512, 90.40692877671945",Mohakhali Bus Stand,"23.772266301739617, 90.40155305511783",10.47,10.47,,
Kurmitola,"23.849581476455512, 90.40692877671945",Mohakhali DOHS,"23.78278751597978, 90.39544927255388",12.14,12.14,,
Kurmitola,"23.849581476455512, 90.40692877671945",Mohammadia Housing Society,"23.763101301949316, 90.35556289470746",15.55,15.55,,
Kurmitola,"23.849581476455512, 90.40692877671945",Mohammadpur,"23.7663733521534, 90.35838993349377",15.47,15.47,,
Kurmitola,"23.849581476455512, 90.40692877671945",Mohanogor Project,"23.76520526494669, 90.41386759492562",13.04,13.04,,
Kurmitola,"23.849581476455512, 90.40692877671945",Monipuripara,"23.761551705506246, 90.38597592588681",12.87,12.89,,
Kurmitola,"23.849581476455512, 90.40692877671945",Motijheel,"23.73295803071134, 90.41707926909248",14.56,14.56,,
Kurmitola,"23.849581476455512, 90.40692877671945",Nakhalpara,"23.770702222003415, 90.39587895540527",11.14,11.14,,
Kurmitola,"23.849581476455512, 90.40692877671945",National Parliament House,"23.781019112967787, 90.37248560043007",15.08,15.08,,
Kurmitola,"23.849581476455512, 90.40692877671945",Naya Paltan,"23.73459027801036, 90.41371487931436",14.9,14.9,,
Kurmitola,"23.849581476455512, 90.40692877671945",Nayabazar,"23.714576772747364, 90.40403403484302",17.67,17.67,,
Kurmitola,"23.849581476455512, 90.40692877671945",New market,"23.733306698256296, 90.38374538295768",16.86,16.86,,
Kurmitola,"23.849581476455512, 90.40692877671945",Niketan,"23.773793555853857, 90.41078375783205",11.06,11.06,,
Kurmitola,"23.849581476455512, 90.40692877671945",Nikunja 1,"23.8236800918188, 90.41841129675434",6.31,6.31,,
Kurmitola,"23.849581476455512, 90.40692877671945",Nikunja 2,"23.83279861213574, 90.4167626340228",7.65,7.65,,
Kurmitola,"23.849581476455512, 90.40692877671945",Nilkhet,"23.733133076092567, 90.3850766157467",16.2,16.2,,
Kurmitola,"23.849581476455512, 90.40692877671945",Noor jahan Road,"23.760621916497936, 90.36176280206402",15.57,15.07,,
Kurmitola,"23.849581476455512, 90.40692877671945",North South University,"23.815277538796973, 90.42547076424017",5.7,5.7,,
Kurmitola,"23.849581476455512, 90.40692877671945",Notun Bazar,"23.79749348795045, 90.4237139801499",6.51,6.51,,
Kurmitola,"23.849581476455512, 90.40692877671945",Nurer Chala,"23.79698754317488, 90.43246902253573",7.88,7.88,,
Kurmitola,"23.849581476455512, 90.40692877671945",Osmani Udyan,"23.726089169424984, 90.40874238698586",15.89,15.89,,
Kurmitola,"23.849581476455512, 90.40692877671945",Paikpara,"23.788177611156954, 90.35952730098612",15.35,15.35,,
Kurmitola,"23.849581476455512, 90.40692877671945",South Paikpara,"23.78462149665584, 90.36446150123909",15.03,15.03,,
Kurmitola,"23.849581476455512, 90.40692877671945",Middle Paikpara,"23.790614891870728, 90.35924347530785",14.87,14.87,,
Kurmitola,"23.849581476455512, 90.40692877671945",Pallabi,"23.82844698990871, 90.36095211527795",12.7,12.7,,
Kurmitola,"23.849581476455512, 90.40692877671945",Police Plaza,"23.774242477535278, 90.41598794811036",10.42,10.42,,
Kurmitola,"23.849581476455512, 90.40692877671945",Postogola,"23.693064987141877, 90.43013918400378",21.69,21.69,,
Kurmitola,"23.849581476455512, 90.40692877671945",Puran Dhaka,"23.722455864933664, 90.38776863791101",17.67,17.67,,
